"","X.1","X","logFC","AveExpr","t","P.Value","adj.P.Val","B","Acc","SYM","gene_id","UniSYM","UniENTREZ","matchSYM"
"1","tr|A0A0G2JVC2|A0A0G2JVC2_RAT","tr|A0A0G2JVC2|A0A0G2JVC2_RAT",4.4615230560303,23.2376330693563,8.19723462987023,1.05229330641349e-05,0.00827102538841,3.70336188126044,"A0A0G2JVC2","Scyl2",314717,"Scyl2","314717","Scyl2"
"2","Q10728|MYPT1_RAT","Q10728|MYPT1_RAT",3.79299290974933,21.0037549336751,7.06785104865213,3.72421847160579e-05,0.0146361785934107,2.6122840345383,"Q10728","Ppp1r12a",116670,"Ppp1r12a","116670","Ppp1r12a"
"3","Q4AE70|CARM1_RAT","Q4AE70|CARM1_RAT",4.70050366719564,21.5797611872355,5.88465398004636,0.000164446427795298,0.043084964082368,1.27099081338483,"Q4AE70","Carm1",363026,"Carm1","363026","Carm1"
"4","tr|D3ZU13|D3ZU13_RAT","tr|D3ZU13|D3ZU13_RAT",3.22056833902993,20.4758790334066,5.47278405147303,0.000288004852101896,0.0565929534380226,0.751686743297304,"D3ZU13","Eif4g1",287986,"Eif4g1","287986","Eif4g1"
"5","O88902|PTN23_RAT","O88902|PTN23_RAT",3.35948181152342,21.7984739939372,5.03235467494936,0.000538437909370695,0.0846424393530732,0.165193760161124,"O88902",NA,NA,"Ptpn23","","Ptpn23"
"6","D4A6D8|LRRT1_RAT","D4A6D8|LRRT1_RAT",2.31736628214524,20.8345788319905,4.7305827546309,0.000840039745423677,0.0957173354482469,-0.255232207697682,"D4A6D8","LRRTM1",679668,"Lrrtm1","679668","Lrrtm1"
"7","tr|A0A0G2JVZ6|A0A0G2JVZ6_RAT","tr|A0A0G2JVZ6|A0A0G2JVZ6_RAT",3.38606961568201,24.0424826939901,4.72078592784699,0.000852444463279553,0.0957173354482469,-0.269130751982676,"A0A0G2JVZ6",NA,NA,"Itgav","","Itgav"
"8","Q06486|KC1D_RAT","Q06486|KC1D_RAT",2.15634727478023,21.0245224634806,4.40279880696989,0.0013820763158467,0.0966006517259492,-0.728567035009086,"Q06486","Csnk1d",64462,"Csnk1d","64462","Csnk1d"
"9","tr|D4A732|D4A732_RAT","tr|D4A732|D4A732_RAT",2.17603619893394,20.2360893885295,4.32772221627208,0.00155233625027874,0.0966006517259492,-0.839338697213093,"D4A732","Mvb12b",362118,"Mvb12b","362118","Mvb12b"
"10","tr|D4A1P2|D4A1P2_RAT","tr|D4A1P2|D4A1P2_RAT",2.1162865956624,20.2399320602417,4.19273758183139,0.00191668654593299,0.0966006517259492,-1.04062227107682,"D4A1P2","Rpl10l",299106,"Rpl10l","299106","Rpl10l"
"11","P61206|ARF3_RAT","P61206|ARF3_RAT",2.10098838806154,20.4300146102905,4.16398543343832,0.00200536922137337,0.0966006517259492,-1.08384012076114,"P61206","Arf3",140940,"Arf3","140940","Arf3"
"12","P19139|CSK21_RAT","P19139|CSK21_RAT",2.0467472076416,20.1320912043254,4.11239666421328,0.00217550758347741,0.0966006517259492,-1.16167946033519,"P19139","Csnk2a1",116549,"Csnk2a1","116549","Csnk2a1"
"13","tr|A0A0G2JYI7|A0A0G2JYI7_RAT","tr|A0A0G2JYI7|A0A0G2JYI7_RAT",2.10044860839843,20.6936804453532,4.10867735474091,0.00218834768066639,0.0966006517259492,-1.16730581960785,"A0A0G2JYI7","Ubap2",313169,"Ubap2","313169","Ubap2"
"14","tr|B2GV74|B2GV74_RAT","tr|B2GV74|B2GV74_RAT",2.19092241923013,20.0086005528768,4.07004792004236,0.00232652506098686,0.0966006517259492,-1.22585616151036,"B2GV74","Klc2",309159,"Klc2","309159","Klc2"
"15","Q6P0K8|PLAK_RAT","Q6P0K8|PLAK_RAT",2.06314277648924,20.1173664728801,4.04953031544848,0.00240362285686577,0.0966006517259492,-1.25703832325956,"Q6P0K8","Jup",81679,"Jup","81679","Jup"
"16","Q63560|MAP6_RAT","Q63560|MAP6_RAT",2.16279538472494,22.9884754816691,4.04699496757359,0.00241333473374146,0.0966006517259492,-1.26089548353208,"Q63560","Map6",29457,"Map6","29457","Map6"
"17","tr|A0A0G2JYE0|A0A0G2JYE0_RAT","tr|A0A0G2JYE0|A0A0G2JYE0_RAT",2.00786272684734,21.4701566696167,4.0198028765705,0.00252012988783932,0.0966006517259492,-1.30231916775319,"A0A0G2JYE0",NA,NA,"Atxn2l","","Atxn2l"
"19","Q8K3M6|ERC2_RAT","Q8K3M6|ERC2_RAT",2.16564051310216,22.5354340871175,3.94315657813155,0.00284874632373332,0.0966006517259492,-1.41961158735931,"Q8K3M6","Erc2",259269,"Erc2","259269","Erc2"
"20","Q05546|TENR_RAT","Q05546|TENR_RAT",2.02772585550944,20.1605621973674,3.93282084600616,0.00289638967648731,0.0966006517259492,-1.4354873470388,"Q05546","Tnr",25567,"Tnr","25567","Tnr"
"21","tr|D3ZT47|D3ZT47_RAT","tr|D3ZT47|D3ZT47_RAT",3.61931228637697,25.2552916208903,3.92764173596302,0.0029205769354391,0.0966006517259492,-1.44344767780019,"D3ZT47","Fam171a2",100361389,"Fam171a2","100361389","Fam171a2"
"22","tr|B5DFC3|B5DFC3_RAT","tr|B5DFC3|B5DFC3_RAT",2.41155242919921,24.3615207672119,3.92359658364922,0.00293961579243259,0.0966006517259492,-1.4496675038952,"B5DFC3","Sec23a",58817,"Sec23a","58817","Sec23a"
"23","tr|D3ZC55|D3ZC55_RAT","tr|D3ZC55|D3ZC55_RAT",2.13027572631837,19.8027807871501,3.89719046686871,0.00306714058860165,0.0966006517259492,-1.49032085456602,"D3ZC55","Hspa12a",307997,"Hspa12a","307997","Hspa12a"
"24","tr|D3ZW15|D3ZW15_RAT","tr|D3ZW15|D3ZW15_RAT",1.94677289326986,24.2330382664998,3.88124142928781,0.00314696256661158,0.0966006517259492,-1.51491780150762,"D3ZW15","Sec24b",295461,"Sec24b","295461","Sec24b"
"25","P70478|APC_RAT","P70478|APC_RAT",1.97860781351722,20.7236553827921,3.87226463368791,0.00319284461284786,0.0966006517259492,-1.52877601439762,"P70478","Apc",24205,"Apc","24205","Apc"
"26","P97564|GPAT1_RAT","P97564|GPAT1_RAT",1.91296577453616,20.5472110112508,3.87176062153049,0.00319544140569297,0.0966006517259492,-1.52955439673444,"P97564","Gpam",29653,"Gpam","29653","Gpam"
"27","tr|D3ZA31|D3ZA31_RAT","tr|D3ZA31|D3ZA31_RAT",2.24868202209473,20.2047147750854,3.83380096323679,0.00339751958559004,0.0966101373864227,-1.58826826888667,"D3ZA31","Mtmr2",315422,"Mtmr2","315422","Mtmr2"
"29","P52303|AP1B1_RAT","P52303|AP1B1_RAT",1.94247976938883,18.7146655718485,3.7957691615869,0.00361343838261298,0.0979366403011656,-1.64726900874696,"P52303","Ap1b1",29663,"Ap1b1","29663","Ap1b1"
"30","P62142|PP1B_RAT","P62142|PP1B_RAT",1.9000301361084,20.9711179733276,3.76931594217353,0.00377205142858715,0.0984765826393893,-1.68840834597551,"P62142","Ppp1cb",25594,"Ppp1cb","25594","Ppp1cb"
"31","P62828|RAN_RAT","P62828|RAN_RAT",1.84333864847817,21.6049890518189,3.71591295269855,0.00411482965233973,0.0984765826393893,-1.77170467341952,"P62828","Ran",84509,"Ran","84509","Ran"
"32","P09951|SYN1_RAT","P09951|SYN1_RAT",1.84369023640954,20.8975365956624,3.71384376919922,0.00412874834068884,0.0984765826393893,-1.77493858744701,"P09951","Syn1",24949,"Syn1","24949","Syn1"
"33","Q9ERB4|CSPG2_RAT","Q9ERB4|CSPG2_RAT",1.95299021402994,19.9046223958333,3.70249470843454,0.0042059683371641,0.0984765826393893,-1.79268438636223,"Q9ERB4","Vcan",114122,"Vcan","114122","Vcan"
"34","P16086|SPTN1_RAT","P16086|SPTN1_RAT",2.22772725423176,20.3998273213704,3.69210212989234,0.00427800243795585,0.0984765826393893,-1.80894700772386,"P16086","Sptan1",64159,"Sptan1","64159","Sptan1"
"35","Q811U3|RB6I2_RAT","Q811U3|RB6I2_RAT",3.3997796376546,23.8358767827352,3.657762369852,0.00452530944592126,0.0984765826393893,-1.86276591348139,"Q811U3","Erc1",266806,"Erc1","266806","Erc1"
"36","tr|F1LR12|F1LR12_RAT","tr|F1LR12|F1LR12_RAT",1.79605356852216,20.9829718271891,3.64033040266861,0.00465650875882095,0.0984765826393893,-1.89013397770715,"F1LR12","Nav2",171563,"Nav2","171563","Nav2"
"37","tr|B5DEZ8|B5DEZ8_RAT","tr|B5DEZ8|B5DEZ8_RAT",2.24475034077961,20.3119026819865,3.60486411504776,0.00493581751662388,0.0984765826393893,-1.94591253724942,"B5DEZ8","Plxdc2",361282,"Plxdc2","361282","Plxdc2"
"38","P13471|RS14_RAT","P13471|RS14_RAT",1.77945327758787,20.1556402842204,3.59344834736294,0.00502938593833987,0.0984765826393893,-1.96389335335272,"P13471","Rps14",29284,"Rps14","29284","Rps14"
"39","P19511|AT5F1_RAT","P19511|AT5F1_RAT",2.18996683756509,23.6414165496826,3.58964164527695,0.00506099599054466,0.0984765826393893,-1.96989210872823,"P19511","Atp5f1",171375,"Atp5pb","171375","Atp5pb"
"40","tr|D3ZHL1|D3ZHL1_RAT","tr|D3ZHL1|D3ZHL1_RAT",1.89192835489914,19.9764753977458,3.58439439541384,0.00510490716265288,0.0984765826393893,-1.97816327500863,"D3ZHL1","Ksr1",360573,"Ksr1","108348076","Ksr1"
"41","Q07652|CAC1E_RAT","Q07652|CAC1E_RAT",1.85820070902509,21.1251007715861,3.56305593752334,0.00528759823585033,0.0984765826393893,-2.01182638527695,"Q07652",NA,NA,"Cacna1e","","Cacna1e"
"42","Q9Z1C7|RPGF4_RAT","Q9Z1C7|RPGF4_RAT",1.74603780110677,21.7787698109945,3.54822959595135,0.00541852657354775,0.0984765826393893,-2.03524179426765,"Q9Z1C7",NA,NA,"Rapgef4","","Rapgef4"
"43","Q6AYT3|RTCB_RAT","Q6AYT3|RTCB_RAT",2.39957427978516,21.6857274373372,3.53804812565011,0.00551038417411963,0.0984765826393893,-2.0513334801864,"Q6AYT3","Rtcb",362855,"Rtcb","362855","Rtcb"
"44","Q7TQ16|QCR8_RAT","Q7TQ16|QCR8_RAT",2.53923606872563,23.0970589319865,3.53714247546753,0.00551863293817817,0.0984765826393893,-2.0527653162598,"Q7TQ16","Uqcrq",497902,"Uqcrq","497902","Uqcrq"
"45","Q6MG55|ABHGA_RAT","Q6MG55|ABHGA_RAT",1.99338912963866,20.18710009257,3.50977234265216,0.00577406812693922,0.0984765826393893,-2.09607304220549,"Q6MG55","Abhd16a",361796,"Abhd16a","361796","Abhd16a"
"46","Q9EPH8|PABP1_RAT","Q9EPH8|PABP1_RAT",2.19114112854005,22.4421014785766,3.49553057715286,0.00591180502063164,0.0984765826393893,-2.11863442792937,"Q9EPH8","Pabpc1",171350,"Pabpc1","171350","Pabpc1"
"47","tr|D3ZD73|D3ZD73_RAT","tr|D3ZD73|D3ZD73_RAT",1.76046117146813,22.8885122934977,3.4946259330259,0.00592066845719742,0.0984765826393893,-2.12006814346959,"D3ZD73","Ddx6",500988,"Ddx6","500988","Ddx6"
"48","O08678|MARK1_RAT","O08678|MARK1_RAT",2.289857228597,21.0302384694417,3.48515589846628,0.00601428461122841,0.0984765826393893,-2.13508091564297,"O08678","Mark1",117016,"Mark1","117016","Mark1"
"49","O88280|SLIT3_RAT","O88280|SLIT3_RAT",1.95660082499183,20.662522315979,3.46080562168797,0.00626211272428413,0.0984765826393893,-2.17371859846245,"O88280","Slit3",83467,"Slit3","83467","Slit3"
"50","O35547|ACSL4_RAT","O35547|ACSL4_RAT",1.72994486490883,20.7685565948487,3.43245766713315,0.00656400818288846,0.0984765826393893,-2.21876184734696,"O35547","Acsl4",113976,"Acsl4","113976","Acsl4"
"51","P29314|RS9_RAT","P29314|RS9_RAT",1.68897946675624,21.3735354741414,3.40747339379277,0.00684256875742741,0.0984765826393893,-2.25851376969405,"P29314","Rps9",81772,"Rps9","103689992, 81772","Rps9"
"52","tr|F1M2K6|F1M2K6_RAT","tr|F1M2K6|F1M2K6_RAT",1.73332023620605,22.4074754714966,3.40369080053691,0.00688579663290629,0.0984765826393893,-2.26453639445213,"F1M2K6","Pkp4",295625,"Pkp4","295625","Pkp4"
"53","Q562B5|PGAM5_RAT","Q562B5|PGAM5_RAT",1.97631645202636,21.9702965418498,3.38767424435664,0.00707198848031829,0.0984765826393893,-2.29004987045478,"Q562B5","Pgam5",288731,"Pgam5","288731","Pgam5"
"54","O08835|SYT11_RAT","O08835|SYT11_RAT",2.37103843688964,22.0290784835816,3.36541006192335,0.0073394932619744,0.0984765826393893,-2.3255469197178,"O08835","Syt11",60568,"Syt11","60568","Syt11"
"55","tr|Q6P3V8|Q6P3V8_RAT","tr|Q6P3V8|Q6P3V8_RAT",1.71276092529296,20.6399180094401,3.356495175417,0.00744951690918563,0.0984765826393893,-2.33977039110372,"Q6P3V8","Eif4a1",287436,"Eif4a1","287436","Eif4a1"
"56","Q62968|SCNAA_RAT","Q62968|SCNAA_RAT",1.83936246236166,21.0693451563517,3.35120844435717,0.00751556655918912,0.0984765826393893,-2.34820786225023,"Q62968","Scn10a",29571,"Scn10a","29571","Scn10a"
"57","Q925T8|BRNP1_RAT","Q925T8|BRNP1_RAT",2.0039889017741,23.6991265614827,3.34985883378646,0.00753252456179845,0.0984765826393893,-2.35036211231005,"Q925T8","Brinp1",140610,"Brinp1","140610","Brinp1"
"59","tr|A0A0H2UI38|A0A0H2UI38_RAT","tr|A0A0H2UI38|A0A0H2UI38_RAT",1.78450330098474,20.9662199020386,3.3424241171525,0.00762665330439073,0.0984765826393893,-2.36223165741721,"A0A0H2UI38",NA,NA,"Rps19l2","","Rps19l2"
"61","tr|F1M049|F1M049_RAT","tr|F1M049|F1M049_RAT",2.3451747894287,19.9993162155152,3.32206856303978,0.0078906304375948,0.0984765826393893,-2.39474838006148,"F1M049","Atxn2",288663,"Atxn2","288663","Atxn2"
"62","O88588|PACS1_RAT","O88588|PACS1_RAT",1.7022247314453,20.1219228108724,3.31921894749431,0.00792833020780244,0.0984765826393893,-2.39930263842807,"O88588","Pacs1",171444,"Pacs1","171444","Pacs1"
"63","P30427|PLEC_RAT","P30427|PLEC_RAT",1.89494069417321,22.9569727579753,3.31228711849503,0.00802081417682088,0.0984765826393893,-2.41038327671707,"P30427",NA,NA,"Plec","","Plec"
"64","Q810W7|MAST1_RAT","Q810W7|MAST1_RAT",1.7782300313314,22.4690659840902,3.28078752801637,0.00845529803043158,0.0984765826393893,-2.46077362047472,"Q810W7","MAST1",353118,"Mast1","353118","Mast1"
"65","tr|Q14U74|Q14U74_RAT","tr|Q14U74|Q14U74_RAT",1.59665489196779,21.0205723444621,3.26360175522762,0.00870249685216102,0.0984765826393893,-2.48829088955102,"Q14U74","Pomt2",688673,"Pomt2","688673","Pomt2"
"66","P11507|AT2A2_RAT","P11507|AT2A2_RAT",1.7473691304525,22.2393925984701,3.24965895848943,0.00890850826789307,0.0984765826393893,-2.51062787319447,"P11507","Atp2a2",29693,"Atp2a2","29693","Atp2a2"
"67","tr|D4ADS4|D4ADS4_RAT","tr|D4ADS4|D4ADS4_RAT",2.99538485209152,22.3181994756063,3.24419574878984,0.00899059186251049,0.0984765826393893,-2.51938307415465,"D4ADS4","Mgst3",289197,"Mgst3","289197","Mgst3"
"68","tr|M0R5T4|M0R5T4_RAT","tr|M0R5T4|M0R5T4_RAT",1.81002616882327,20.6500438054403,3.24297612174395,0.00900902247749596,0.0984765826393893,-2.5213378356608,"M0R5T4",NA,NA,"Rac3","","Rac3"
"69","tr|F1M3P6|F1M3P6_RAT","tr|F1M3P6|F1M3P6_RAT",1.72558530171717,22.1895043055216,3.23075018674595,0.00919593773604958,0.0984765826393893,-2.54093731583299,"F1M3P6","Scai",690538,"Scai","690538","Scai"
"70","tr|M0R868|M0R868_RAT","tr|M0R868|M0R868_RAT",1.82280031840007,21.0121272404989,3.22592247193719,0.00927083961948221,0.0984765826393893,-2.54867878287166,"M0R868","Chst2",367145,"Chst2","367145","Chst2"
"71","Q9JIS1|RIMS2_RAT","Q9JIS1|RIMS2_RAT",1.97983233133953,20.2564293543498,3.22080663261129,0.00935089625816512,0.0984765826393893,-2.55688355398149,"Q9JIS1","Rims2",116839,"Rims2","116839","Rims2"
"72","D3ZAF6|ATPK_RAT","D3ZAF6|ATPK_RAT",2.63477007548018,22.9253149032593,3.21823172454567,0.00939145883353152,0.0984765826393893,-2.56101367835044,"D3ZAF6","Atp5j2",690441,"Atp5mf","690441","Atp5mf"
"73","tr|D3Z9D0|D3Z9D0_RAT","tr|D3Z9D0|D3Z9D0_RAT",1.95713424682618,24.9448267618815,3.21082438208141,0.00950915783744884,0.0984765826393893,-2.57289678517793,"D3Z9D0","RGD1306271",312246,"RGD1306271","312246","Rgd1306271"
"74","P62250|RS16_RAT","P62250|RS16_RAT",2.66529591878256,23.67560450236,3.20841019908796,0.00954784453892279,0.0984765826393893,-2.57677027111032,"P62250","Rps16",140655,"Rps16","140655","Rps16"
"75","P54283|CACB1_RAT","P54283|CACB1_RAT",1.7111365000407,20.6968539555868,3.20355951849092,0.00962606495265367,0.0984765826393893,-2.58455388343504,"P54283","Cacnb1",50688,"Cacnb1","50688","Cacnb1"
"76","tr|A0A0G2K2Y2|A0A0G2K2Y2_RAT","tr|A0A0G2K2Y2|A0A0G2K2Y2_RAT",1.89933268229167,20.3285090128581,3.19323738683443,0.00979471352068035,0.0984765826393893,-2.60112087019506,"A0A0G2K2Y2","Wnk3",317420,"Wnk3","317420","Wnk3"
"77","tr|B1WC61|B1WC61_RAT","tr|B1WC61|B1WC61_RAT",1.76899464925134,22.7158050537109,3.18611683607589,0.00991281814757198,0.0984765826393893,-2.61255214720461,"B1WC61","Acad9",294973,"Acad9","294973","Acad9"
"78","Q5M818|RM16_RAT","Q5M818|RM16_RAT",1.68373489379884,21.0383834838867,3.18319435477092,0.00996171380143553,0.0984765826393893,-2.61724452536475,"Q5M818","Mrpl16",293754,"Mrpl16","293754","Mrpl16"
"79","tr|D3ZWQ0|D3ZWQ0_RAT","tr|D3ZWQ0|D3ZWQ0_RAT",1.668571472168,20.6939690907796,3.17853495207827,0.0100401820126776,0.0984765826393893,-2.62472649681556,"D3ZWQ0","Prrt3",502873,"Prrt3","502873","Prrt3"
"80","P28480|TCPA_RAT","P28480|TCPA_RAT",1.82869911193849,21.5555321375529,3.17679281705482,0.0100696836299229,0.0984765826393893,-2.62752422015801,"P28480","Tcp1",24818,"Tcp1","24818","Tcp1"
"81","Q4V898|RBMX_RAT","Q4V898|RBMX_RAT",1.77116139729817,20.4872830708822,3.17217285918207,0.0101483501193264,0.0984765826393893,-2.63494410844001,"Q4V898","Rbmx",302855,"Rbmx","302855","Rbmx"
"82","Q66H50|FACR1_RAT","Q66H50|FACR1_RAT",1.62451044718426,20.9233156840007,3.15751166941722,0.0104021929873185,0.0993697404972294,-2.65849654232978,"Q66H50","Far1",293173,"Far1","293173","Far1"
"83","tr|A0A0G2KBB9|A0A0G2KBB9_RAT","tr|A0A0G2KBB9|A0A0G2KBB9_RAT",2.14160092671714,20.3246622085571,3.13835580259534,0.0107436948044964,0.0993697404972294,-2.68928206212443,"A0A0G2KBB9",NA,NA,"Ank2","","Ank2"
"84","tr|A0A0G2K847|A0A0G2K847_RAT","tr|A0A0G2K847|A0A0G2K847_RAT",1.59673563639319,21.2404206593832,3.1312095004197,0.0108740185536421,0.0993697404972294,-2.70077037455542,"A0A0G2K847",NA,NA,"Agap1","","Agap1"
"85","P62804|H4_RAT","P62804|H4_RAT",1.67711766560871,24.999657313029,3.12433064430875,0.011000994124517,0.0993697404972294,-2.71183041877331,"P62804","Hist1h4b",64627,"H4c2, H4f16, Hist1h4m","291152, 295277, 364723, 64627","H4c2, H4f16, Hist1h4m"
"86","P62630|EF1A1_RAT","P62630|EF1A1_RAT",2.25148518880204,23.0583171844482,3.12160505055096,0.0110517242928954,0.0993697404972294,-2.7162131570655,"P62630","Eef1a1",171361,"Eef1a1","171361","Eef1a1"
"87","D4A1J9|LRFN5_RAT","D4A1J9|LRFN5_RAT",1.7120876312256,22.8169590632121,3.11998992238389,0.0110818988181991,0.0993697404972294,-2.71881038940262,"D4A1J9","Lrfn5",314164,"Lrfn5","314164","Lrfn5"
"88","tr|B1H282|B1H282_RAT","tr|B1H282|B1H282_RAT",2.18718655904136,22.4477217992147,3.11767121743195,0.0111253653482903,0.0993697404972294,-2.72253916863839,"B1H282","Colgalt1",290637,"Colgalt1","290637","Colgalt1"
"89","tr|G3V7V3|G3V7V3_RAT","tr|G3V7V3|G3V7V3_RAT",1.57883008321123,21.8242464065552,3.08841116863533,0.0116891038767091,0.10227519821652,-2.76960733571814,"G3V7V3","Slc27a4",311839,"Slc27a4","311839","Slc27a4"
"90","tr|D4A507|D4A507_RAT","tr|D4A507|D4A507_RAT",1.53735351562503,21.6012287139893,3.0734271368402,0.0119890167303049,0.10227519821652,-2.79372014732006,"D4A507","Clip3",308493,"Clip3","308493","Clip3"
"91","P04764|ENOA_RAT","P04764|ENOA_RAT",1.6927261352539,19.7672309875488,3.05144188578517,0.0124433544761573,0.10227519821652,-2.82910928184617,"P04764","Eno1",24333,"Eno1","24333","Eno1"
"92","tr|F1M1A6|F1M1A6_RAT","tr|F1M1A6|F1M1A6_RAT",1.98748461405437,21.4924853642781,3.05096881640145,0.0124533215893717,0.10227519821652,-2.82987088517164,"F1M1A6","LOC681355",681355,"LOC681355","681355","Loc681355"
"93","P97846|CNTP1_RAT","P97846|CNTP1_RAT",1.56910896301271,20.7942196528117,3.04689107727937,0.0125395740660454,0.10227519821652,-2.83643589949276,"P97846","Cntnap1",84008,"Cntnap1","84008","Cntnap1"
"94","P62912|RL32_RAT","P62912|RL32_RAT",1.52016894022624,20.8959894180298,3.02342170086561,0.0130479823511983,0.10227519821652,-2.87422663684185,"P62912","Rpl32",28298,"Rpl32","28298","Rpl32"
"95","tr|D3ZH36|D3ZH36_RAT","tr|D3ZH36|D3ZH36_RAT",2.28432846069337,22.7320562998454,3.02105333611312,0.0131004411440262,0.10227519821652,-2.87804071114403,"D3ZH36","Elfn2",100910536,"Elfn2","100910536","Elfn2"
"96","tr|D3ZN99|D3ZN99_RAT","tr|D3ZN99|D3ZN99_RAT",1.67034975687663,20.9365828831991,3.01490679973764,0.013237590640794,0.10227519821652,-2.88793962079565,"D3ZN99","Adgrb2",313058,"Adgrb2","313058","Adgrb2"
"97","tr|A0A0G2JXD6|A0A0G2JXD6_RAT","tr|A0A0G2JXD6|A0A0G2JXD6_RAT",1.66040293375652,21.2168763478597,3.01133925434551,0.0133178644069983,0.10227519821652,-2.89368533517887,"A0A0G2JXD6",NA,NA,"Hydin","","Hydin"
"98","tr|A0A0G2JZX5|A0A0G2JZX5_RAT","tr|A0A0G2JZX5|A0A0G2JZX5_RAT",1.62991269429524,21.4076960881551,3.01126997886812,0.0133194280813953,0.10227519821652,-2.89379690849453,"A0A0G2JZX5","Iqsec2",685244,"Iqsec2","685244","Iqsec2"
"99","P85108|TBB2A_RAT","P85108|TBB2A_RAT",1.65677070617676,21.1920283635458,3.01035655874345,0.0133400631443798,0.10227519821652,-2.89526804525347,"P85108","Tubb2a",498736,"Tubb2a","498736","Tubb2a"
"100","Q9JLS3|TAOK2_RAT","Q9JLS3|TAOK2_RAT",1.9201412200928,20.254786491394,3.00983206589183,0.0133519266704496,0.10227519821652,-2.89611278796596,"Q9JLS3","Taok2",64666,"Taok2","64666","Taok2"
"101","tr|B2GUY8|B2GUY8_RAT","tr|B2GUY8|B2GUY8_RAT",1.52696800231933,20.9723075230916,3.0054561700467,0.0134513250129807,0.10227519821652,-2.90316068930607,"B2GUY8","Slc25a17",300083,"Slc25a17","300083","Slc25a17"
"102","tr|F1LPD7|F1LPD7_RAT","tr|F1LPD7|F1LPD7_RAT",1.49826685587563,19.9353790283203,2.99937492115389,0.0135907130852177,0.10227519821652,-2.91295562502876,"F1LPD7","Thsd7b",289007,"Thsd7b","289007","Thsd7b"
"103","Q5FWT1|FA98A_RAT","Q5FWT1|FA98A_RAT",1.66017723083497,20.9945910771688,2.99917598595717,0.0135952976317203,0.10227519821652,-2.91327605227717,"Q5FWT1","Fam98a",313873,"Fam98a","313873","Fam98a"
"104","P62832|RL23_RAT","P62832|RL23_RAT",1.4675439198812,23.3224693934123,2.99710364500669,0.013643149342406,0.10227519821652,-2.91661401981473,"P62832","Rpl23",29282,"Rpl23","29282","Rpl23"
"105","P62278|RS13_RAT","P62278|RS13_RAT",1.58374404907226,21.3526287078857,2.99625833437002,0.0136627173190007,0.10227519821652,-2.91797559340328,"P62278","Rps13",161477,"Rps13","161477, 684988","Rps13"
"106","Q8VHW5|CCG8_RAT","Q8VHW5|CCG8_RAT",1.5104331970215,21.2163092295329,2.99056469645187,0.0137952648966056,0.102293190648415,-2.9271467231034,"Q8VHW5","Cacng8",140729,"Cacng8","140729","Cacng8"
"107","Q5FVM4|NONO_RAT","Q5FVM4|NONO_RAT",1.52235984802246,21.7063538233439,2.97244094547004,0.0142259610966288,0.104500985251871,-2.95634153658405,"Q5FVM4","Nono",317259,"Nono","317259","Nono"
"108","tr|Q6AYI1|Q6AYI1_RAT","tr|Q6AYI1|Q6AYI1_RAT",1.7108243306478,23.4430313110352,2.96471960127391,0.0144135834303778,0.104898857187749,-2.96878009079927,"Q6AYI1","Ddx5",287765,"Ddx5","287765","Ddx5"
"109","tr|A0A0G2K8W9|A0A0G2K8W9_RAT","tr|A0A0G2K8W9|A0A0G2K8W9_RAT",1.61049079895017,20.3647082646688,2.95657702755491,0.0146141673183389,0.104919969597614,-2.98189742771329,"A0A0G2K8W9",NA,NA,"Sptbn1","","Sptbn1"
"110","tr|A0A0G2K782|A0A0G2K782_RAT","tr|A0A0G2K782|A0A0G2K782_RAT",2.5165831247965,24.7743552525838,2.95259715049037,0.0147132371847167,0.104919969597614,-2.98830888508764,"A0A0G2K782",NA,NA,"Zc2hc1a","","Zc2hc1a"
"111","tr|A0A0G2K9J0|A0A0G2K9J0_RAT","tr|A0A0G2K9J0|A0A0G2K9J0_RAT",1.49611918131509,22.0638103485107,2.94470853977898,0.0149116270646455,0.104919969597614,-3.00101721541553,"A0A0G2K9J0","Tanc2",303599,"Tanc2","303599","Tanc2"
"112","tr|A0A0G2K618|A0A0G2K618_RAT","tr|A0A0G2K618|A0A0G2K618_RAT",1.86513392130533,20.4791666666667,2.93248769568057,0.0152243460802844,0.104919969597614,-3.02070451435223,"A0A0G2K618","Large1",361368,"Large1","361368","Large1"
"113","tr|A0A0G2K2B5|A0A0G2K2B5_RAT","tr|A0A0G2K2B5|A0A0G2K2B5_RAT",1.60965156555177,21.0647764205933,2.92952542123493,0.0153011449344427,0.104919969597614,-3.02547656066354,"A0A0G2K2B5","Asph",312981,"Asph","312981","Asph"
"114","Q8VHF0|MARK3_RAT","Q8VHF0|MARK3_RAT",1.55765279134118,21.993013381958,2.9023854219843,0.0160233219586266,0.104919969597614,-3.0691951428112,"Q8VHF0","Mark3",170577,"Mark3","170577","Mark3"
"115","Q07257|TGFB2_RAT","Q07257|TGFB2_RAT",1.71563084920246,21.2111759185791,2.89774239099448,0.0161502880726739,0.104919969597614,-3.07667378636364,"Q07257","Tgfb2",81809,"Tgfb2","81809","Tgfb2"
"116","tr|F1MAK3|F1MAK3_RAT","tr|F1MAK3|F1MAK3_RAT",1.48318990071613,20.2085189819336,2.89678415457841,0.0161766181894295,0.104919969597614,-3.07821721298726,"F1MAK3","Arhgap32",315530,"Arhgap32","315530","Arhgap32"
