P1_A	P1_B	P2_A	P2_B	P3_A	P3_B	""
#!{Type}E	E	E	E	E	E	T
#!{C:Treatment}A	B	A	B	A	B	
#!{C:Expt}P1	P1	P2	P2	P3	P3	
21.6297664642334	19.846134185791	18.8880729675293	19.0571804046631	21.9170684814453	19.7683010101318	P11506|AT2B2_RAT
20.9499244689941	19.4962406158447	21.0413055419922	18.8020992279053	22.7450923919678	21.730655670166	P97846|CNTP1_RAT
20.7848510742188	19.4860897064209	20.1102809906006	18.18798828125	23.4800052642822	22.559175491333	P38650|DYHC1_RAT
20.3023700714111	19.9749317169189	19.9671592712402	18.3137187957764	22.1518993377686	21.176456451416	P86252|PURA_RAT
20.8797416687012	19.5656490325928	20.2872505187988	18.9854736328125	23.0002403259277	22.0788745880127	P19945|RLA0_RAT
21.4513339996338	19.7576313018799	20.3197956085205	18.8521957397461	23.8288097381592	22.9005813598633	tr|D4A604|D4A604_RAT
20.5440635681152	19.8831806182861	19.7330780029297	18.0586986541748	22.310079574585	20.9024219512939	Q9WVC1|SLIT2_RAT
20.9280300140381	20.4602508544922	19.812047958374	19.1174449920654	22.2331562042236	23.5869197845459	Q5XIK2|TMX2_RAT
21.2023010253906	20.0314693450928	20.6297779083252	17.9416389465332	20.8112735748291	18.8112735748291	Q9ERB4|CSPG2_RAT
20.5854454040527	19.6120662689209	19.8094844818115	18.4903087615967	21.3804702758789	19.3857440948486	P42264|GRIK3_RAT
21.2546730041504	19.5881252288818	20.9676761627197	18.4096145629883	22.4349174499512	21.5261173248291	P54283|CACB1_RAT
20.1486396789551	20.4996032714844	19.4396324157715	18.544958114624	22.2763977050781	20.9601383209229	tr|D3ZAG0|D3ZAG0_RAT
21.5384120941162	20.5054569244385	19.7391796112061	18.011833190918	24.1332015991211	22.7285823822021	P15431|GBRB1_RAT
21.6049385070801	20.9523906707764	20.4247379302979	17.853702545166	23.3645286560059	24.6811027526855	Q63358|MYO9B_RAT
20.3375873565674	21.0624332427979	19.8648548126221	18.9568500518799	17.2231712341309	19.1432037353516	Q811P6|TFB1M_RAT
20.0484848022461	20.9418201446533	19.4331188201904	17.9148597717285	22.9297637939453	21.9636688232422	tr|D3ZUM4|D3ZUM4_RAT
19.6651229858398	20.1808624267578	20.7773284912109	18.4289951324463	22.3293724060059	21.5165309906006	tr|M0R5D6|M0R5D6_RAT
20.8029270172119	19.1575870513916	20.0310821533203	18.5729846954346	24.1718826293945	23.4040565490723	P25304|AGRIN_RAT
21.3028621673584	20.1587963104248	21.0059585571289	19.3713455200195	22.0558967590332	21.2763977050781	Q63092|CAMKV_RAT
21.0311965942383	20.3972911834717	19.5901336669922	18.5878028869629	21.730655670166	20.5165309906006	tr|F1LUZ4|F1LUZ4_RAT
21.2296543121338	20.4124031066895	20.199104309082	18.2673568725586	23.967191696167	23.2095527648926	Q9QZG1|S22AN_RAT
21.4526348114014	20.6022357940674	20.0365104675293	18.8458232879639	23.7895488739014	22.979455947876	tr|F1M3T8|F1M3T8_RAT
20.5250587463379	20.3959465026855	20.5739765167236	18.5216636657715	21.1580772399902	19.9053630828857	Q9Z122|FADS2_RAT
21.8094997406006	19.8299751281738	21.5590381622314	17.9535083770752	20.6186294555664	19.4576377868652	tr|D3ZA31|D3ZA31_RAT
20.2187976837158	20.1094722747803	21.5225658416748	18.2058982849121	28.0505104064941	27.4153842926025	P68370|TBA1A_RAT
22.2083625793457	20.5556087493896	21.4430179595947	19.3562316894531	21.9916152954102	20.3429946899414	tr|F1LR12|F1LR12_RAT
21.1027908325195	19.9435367584229	20.953971862793	18.9132175445557	23.8950424194336	22.813232421875	tr|D4A9U6|D4A9U6_RAT
20.9031181335449	21.3556957244873	19.9072933197021	18.7317180633545	24.8239593505859	23.9846801757813	P04797|G3P_RAT
21.1224060058594	20.1744327545166	19.93359375	18.9935684204102	22.7034549713135	21.9846801757813	tr|A5I9F0|A5I9F0_RAT
21.0590496063232	19.6616592407227	20.0016784667969	18.6489543914795	23.3778247833252	22.6562194824219	tr|D3ZKG6|D3ZKG6_RAT
20.3883495330811	20.6063594818115	19.1391696929932	18.1061611175537	24.6594886779785	24.0019588470459	tr|A0A0G2K6L6|A0A0G2K6L6_RAT
20.3073768615723	20.5035495758057	19.8694839477539	19.0038909912109	23.310079574585	24.0934562683105	P31399|ATP5H_RAT
20.7459678649902	20.6881561279297	20.0952243804932	17.4912147521973	20.967191696167	21.6843166351318	tr|D3ZHA1|D3ZHA1_RAT
20.7959251403809	19.9678726196289	20.1781368255615	19.1470031738281	22.3348369598389	21.3698616027832	Q400C7|AMZ2_RAT
20.7212924957275	21.3736953735352	20.5011234283447	17.8485660552979	24.7233829498291	23.967191696167	tr|D4A6G6|D4A6G6_RAT
21.6906566619873	20.6778297424316	20.1255054473877	18.3662452697754	20.988151550293	19.931568145752	tr|D3ZQN7|D3ZQN7_RAT
21.8956069946289	19.3378829956055	21.0282154083252	18.3206424713135	20.6275615692139	19.912691116333	Q6MG55|ABHGA_RAT
22.4409790039063	20.8090629577637	20.6706657409668	18.4355068206787	22.0950679779053	21.0886116027832	Q66H50|FACR1_RAT
20.7739906311035	20.7138080596924	19.7114658355713	18.9853610992432	21.3484077453613	20.6186294555664	D3ZAL8|LRRT3_RAT
21.1638488769531	21.0042018890381	19.4046077728271	18.369047164917	21.9530487060547	21.2125244140625	tr|A0A0G2K1Q8|A0A0G2K1Q8_RAT
20.9954566955566	20.6478366851807	21.0165634155273	18.0629215240479	23.1046962738037	22.4725875854492	Q63312|PHLB1_RAT
21.3327827453613	20.0977916717529	19.4634742736816	18.6673336029053	19.4971656799316	20.4775371551514	tr|D3ZZK3|D3ZZK3_RAT
21.4570064544678	20.3307151794434	20.2809028625488	20.0755519866943	24.1014938354492	23.5165309906006	O35276|NRP2_RAT
19.7880725860596	21.1734886169434	20.588171005249	18.1242256164551	23.6971035003662	23.0723476409912	P54001|P4HA1_RAT
21.8151321411133	20.8662509918213	20.1531829833984	19.2802867889404	21.730655670166	20.8726749420166	Q52KK3|S2551_RAT
20.9635124206543	21.3060398101807	20.159086227417	18.9188632965088	23.0575504302979	22.4676208496094	tr|Q5XIH3|Q5XIH3_RAT
21.0015068054199	20.8693790435791	19.8608436584473	17.941463470459	22.3484077453613	21.7553176879883	P47942|DPYL2_RAT
21.4293270111084	20.28955078125	21.1559638977051	18.748161315918	22.2331562042236	21.5451011657715	tr|F1LUT4|F1LUT4_RAT
20.6113338470459	18.7453746795654	20.6051902770996	18.2274494171143	22.2933368682861	21.7055644989014	tr|A0A0G2K8W9|A0A0G2K8W9_RAT
20.259313583374	19.367992401123	19.8496131896973	18.3232326507568	21.9097633361816	21.1580772399902	Q5XIC2|ECSIT_RAT
20.8057231903076	20.6529388427734	20.1811962127686	18.403636932373	24.0019588470459	23.4298191070557	tr|D3ZRH1|D3ZRH1_RAT
20.8558502197266	20.0641918182373	20.8178577423096	18.7933502197266	20.5356407165527	19.2763977050781	P47860|PFKAP_RAT
21.1400623321533	20.7482299804688	19.9077301025391	19.0421695709229	22.2360801696777	21.3751754760742	tr|D3ZW19|D3ZW19_RAT
20.2499504089355	21.2044010162354	20.526762008667	19.6955146789551	21.7593879699707	20.924337387085	Q9Z2Z8|DHCR7_RAT
20.7788619995117	19.3738117218018	19.8789501190186	18.5017890930176	21.7915382385254	20.7875576019287	tr|D3ZXX3|D3ZXX3_RAT
21.420295715332	21.333610534668	19.0180377960205	18.2051753997803	24.8093128204346	24.3238868713379	tr|E9PTA4|E9PTA4_RAT
21.1499862670898	21.1103019714355	20.542854309082	18.0282783508301	21.8537654876709	21.0558967590332	tr|B2RYB1|B2RYB1_RAT
20.5368671417236	19.652135848999	20.377082824707	19.2248802185059	17.8237648010254	19.0047035217285	P31423|GRM4_RAT
20.5940265655518	20.8819580078125	19.5286922454834	17.496862411499	19.1155319213867	20.287712097168	tr|D3ZEK5|D3ZEK5_RAT
20.8713760375977	19.3293151855469	20.0721340179443	18.7062568664551	22.8913383483887	22.3831100463867	P15865|H14_RAT
20.8247909545898	20.1247100830078	20.3535213470459	18.6621799468994	21.7347965240479	20.9811992645264	P28023|DCTN1_RAT
21.0260009765625	20.1077919006348	20.2211818695068	18.5280494689941	22.3645286560059	21.4118328094482	O35824|DNJA2_RAT
20.6896991729736	21.115629196167	20.8093585968018	17.3461151123047	22.6430625915527	21.7955074310303	tr|D4ADU2|D4ADU2_RAT
20.3841114044189	20.4911193847656	20.1850776672363	18.896879196167	23.5165309906006	22.8288097381592	tr|E9PSP3|E9PSP3_RAT
21.747688293457	19.6492805480957	20.0518341064453	18.1727237701416	23.6649227142334	23.1014938354492	tr|F1LT36|F1LT36_RAT
21.2447681427002	21.1673679351807	20.0868091583252	18.9071979522705	23.8575687408447	23.4040565490723	Q5XII0|EPDR1_RAT
19.877742767334	19.1105442047119	20.4946422576904	18.9025478363037	21.4221382141113	20.7139778137207	tr|D4A5F1|D4A5F1_RAT
21.2679119110107	19.539514541626	19.9098262786865	18.5016441345215	24.3375606536865	24.7745475769043	tr|A0A0G2JXE0|A0A0G2JXE0_RAT
20.7766227722168	20.5176200866699	19.8872585296631	18.4388065338135	20.4676208496094	19.5488662719727	Q66HD0|ENPL_RAT
20.2141666412354	19.6281490325928	20.7038154602051	18.4901103973389	22.4221382141113	21.7223415374756	tr|F1LPV0|F1LPV0_RAT
20.5172481536865	19.3057117462158	20.678955078125	17.8959445953369	24.9450302124023	23.9583683013916	tr|A0A0G2JXD6|A0A0G2JXD6_RAT
20.7101860046387	18.8782520294189	19.6784191131592	18.6644191741943	21.977710723877	20.988151550293	P81795|IF2G_RAT
21.0810089111328	20.5413684844971	19.0388031005859	18.1067714691162	20.9950714111328	20.0426006317139	Q63273|GRIK5_RAT
21.1133460998535	20.5728073120117	19.7592430114746	17.9520034790039	21.7795658111572	21.1332015991211	tr|Q566E4|Q566E4_RAT
21.9944534301758	20.1757278442383	20.2990989685059	17.3558502197266	23.9134216308594	23.5285034179688	Q07257|TGFB2_RAT
21.1280498504639	20.3792858123779	20.7759742736816	17.4502048492432	20.3211345672607	19.5544986724854	tr|B5DEJ9|B5DEJ9_RAT
20.3386688232422	19.993709564209	20.4735813140869	17.8922576904297	21.0886116027832	20.3857440948486	tr|D4A3N4|D4A3N4_RAT
21.7695407867432	20.0393695831299	20.0425453186035	18.8455543518066	23.1518993377686	22.5800342559814	tr|D3ZC56|D3ZC56_RAT
20.4842643737793	19.3437767028809	20.1587429046631	18.151611328125	21.3211345672607	20.4475841522217	tr|F1M1I3|F1M1I3_RAT
21.3328094482422	19.6974124908447	19.6197452545166	18.6935539245605	22.3564910888672	21.977710723877	tr|A0A0G2JUT7|A0A0G2JUT7_RAT
20.866569519043	20.3586521148682	20.7244682312012	18.28879737854	22.9351711273193	22.5068817138672	P13596|NCAM1_RAT
20.8915309906006	20.6681995391846	20.0337619781494	19.1995906829834	24.7644577026367	25.3877182006836	Q64541|AT1A4_RAT
20.1739234924316	20.7803497314453	20.0375671386719	18.438720703125	24.8043975830078	24.4922828674316	P27952|RS2_RAT
21.0353183746338	20.2891407012939	21.2209815979004	18.9394721984863	24.5344524383545	24.2243499755859	tr|G3V7N0|G3V7N0_RAT
20.35036277771	19.5350284576416	20.5726165771484	18.1680126190186	23.7593879699707	23.4425296783447	P62752|RL23A_RAT
20.8164367675781	21.2284965515137	19.891674041748	18.6621494293213	20.8423004150391	21.4576377868652	P18266|GSK3B_RAT
21.28200340271	20.2548122406006	20.8916873931885	18.9119968414307	21.4066543579102	21.92795753479	Q9EPZ7|SO1C1_RAT
20.5019149780273	20.0589447021484	20.8511657714844	19.3430252075195	25.0608520507813	24.7542991638184	P62813|GBRA1_RAT
20.7561054229736	20.0375556945801	20.0068397521973	19.453950881958	27.4551296234131	27.1983547210693	tr|A0A0G2JWG6|A0A0G2JWG6_RAT
20.5666103363037	19.8247833251953	19.9991512298584	19.0014686584473	22.4450588226318	22.1046962738037	Q460M5|LRFN2_RAT
20.9465751647949	20.4221782684326	20.9421272277832	18.9267444610596	20.8801689147949	21.2184505462646	tr|D3ZC81|D3ZC81_RAT
21.4346199035645	20.0078868865967	20.3758697509766	17.4342231750488	22.2125244140625	21.9170684814453	Q641Y2|NDUS2_RAT
21.8221549987793	19.8896503448486	19.739875793457	18.2414321899414	23.3238868713379	22.645263671875	tr|M0RDA4|M0RDA4_RAT
21.9986400604248	19.7821102142334	20.3959045410156	18.5017566680908	21.0821285247803	21.5403785705566	tr|A0A0G2JY73|A0A0G2JY73_RAT
20.9505252838135	20.7531623840332	20.2359962463379	19.1513900756836	15.894154548645	16.5775470733643	tr|D4A628|D4A628_RAT
21.4272651672363	19.3048553466797	21.3828582763672	17.813549041748	24.6485595703125	24.3778247833252	tr|F1M1A6|F1M1A6_RAT
21.1556587219238	20.1898097991943	20.361644744873	18.8347282409668	21.3698616027832	20.9170684814453	tr|Q505J7|Q505J7_RAT
21.3042240142822	18.7308769226074	20.4932918548584	19.4168014526367	25.5783081054688	25.3307399749756	P24049|RL17_RAT
21.477258682251	21.13010597229	19.0463275909424	18.5620670318604	23.8384590148926	23.5638370513916	P53987|MOT1_RAT
20.4320335388184	20.2481555938721	19.9707565307617	18.4699440002441	21.7553176879883	21.1332015991211	tr|D3ZQ57|D3ZQ57_RAT
19.9785175323486	20.2854919433594	20.2167415618896	17.8191032409668	20.0690727233887	19.4455642700195	P20786|PGFRA_RAT
20.61794090271	19.2839450836182	20.7171897888184	18.6898326873779	24.6649227142334	24.8996601104736	P00787|CATB_RAT
20.8021621704102	20.8421669006348	20.6594562530518	18.6456470489502	21.2419090270996	21.6496562957764	P61983|1433G_RAT
20.6903305053711	20.5122718811035	20.9548530578613	18.4130611419678	22.9351711273193	23.1840438842773	tr|Q5RK08|Q5RK08_RAT
20.864107131958	20.5386428833008	20.8465042114258	18.2027473449707	23.6864566802979	23.4551296234131	tr|E9PT51|E9PT51_RAT
21.004695892334	19.42458152771	20.0204467773438	18.9868259429932	23.3238868713379	23.0966758728027	tr|F1M1E4|F1M1E4_RAT
20.3921737670898	20.2093257904053	19.8880939483643	19.1875782012939	24.4298191070557	24.0359058380127	tr|G3V8P7|G3V8P7_RAT
19.9301681518555	20.8342037200928	20.6896572113037	19.2602195739746	20.2065753936768	20.4576377868652	Q76K24|ANR46_RAT
20.0383129119873	21.03684425354	19.1568832397461	17.323616027832	19.4066543579102	19.7585754394531	tr|B0BNK1|B0BNK1_RAT
20.3093929290771	19.1600685119629	20.5354118347168	18.7504711151123	22.1734085083008	21.9601383209229	P56558|OGT1_RAT
20.5306453704834	20.5975570678711	21.1925258636475	18.5312652587891	21.2933368682861	20.9170684814453	tr|F1LM47|F1LM47_RAT
20.3319282531738	20.1808795928955	19.9118232727051	17.7877464294434	20.2989387512207	19.8206520080566	Q4V7D3|MACOI_RAT
20.5288238525391	19.7705955505371	20.0639057159424	18.9315910339355	25.4582633972168	25.0894203186035	tr|F1LVL5|F1LVL5_RAT
20.4116554260254	20.4979915618896	20.2716064453125	18.5832443237305	20.6800289154053	20.3645286560059	tr|A0A0G2K548|A0A0G2K548_RAT
20.7450790405273	20.2298011779785	20.9484691619873	18.2246532440186	20.8423004150391	20.6364402770996	tr|Q5RJN0|Q5RJN0_RAT
20.1538867950439	19.3527183532715	21.3757667541504	19.1781997680664	23.5165309906006	23.9759635925293	Q10758|K2C8_RAT
20.6429977416992	21.0476665496826	20.9934463500977	19.6009941101074	21.6496562957764	21.2065753936768	tr|D4AEB3|D4AEB3_RAT
21.302131652832	19.6331577301025	20.2853984832764	18.0363254547119	24.9933452606201	25.3877182006836	tr|Q8CJE3|Q8CJE3_RAT
21.6874561309814	19.7161636352539	20.6350975036621	19.1545581817627	16.9199810028076	16.5188369750977	tr|D3ZTW6|D3ZTW6_RAT
21.0686817169189	20.2970237731934	19.9862270355225	19.4997863769531	22.711877822876	22.4118328094482	tr|A0A0G2JUA5|A0A0G2JUA5_RAT
20.900821685791	19.8013954162598	21.1419067382813	18.9918746948242	20.5261173248291	20.8950424194336	tr|G3V765|G3V765_RAT
19.9257526397705	19.8732471466064	19.5914859771729	17.3658542633057	24.1487998962402	23.9759635925293	Q9WTQ2|PODXL_RAT
20.8765029907227	20.8272457122803	20.4931259155273	19.4461917877197	23.8764266967773	23.7181644439697	Q6AXR4|HEXB_RAT
21.0563716888428	20.0869102478027	20.0077381134033	18.2090892791748	21.8987369537354	21.5498065948486	tr|M0R557|M0R557_RAT
20.9768257141113	19.9312362670898	20.5121021270752	19.0968437194824	23.60964012146	23.4676208496094	tr|G3V728|G3V728_RAT
21.4055957794189	20.1719017028809	19.7002620697021	18.8045635223389	21.1642284393311	21.3156185150146	Q9Z1E1|FLOT1_RAT
21.1268119812012	19.7930316925049	21.438304901123	18.0583019256592	25.7870597839355	25.640308380127	P62982|RS27A_RAT
22.2297039031982	20.0699043273926	20.4364910125732	19.3117599487305	21.4676208496094	21.6186294555664	tr|M0R715|M0R715_RAT
21.0994739532471	19.3980388641357	19.3989200592041	18.9725036621094	21.977710723877	22.1142616271973	Q5PPL3|NSDHL_RAT
20.2979774475098	20.0705661773682	19.675651550293	17.5847434997559	21.8987369537354	21.6005954742432	P54708|AT12A_RAT
20.9700489044189	20.1305313110352	21.1784057617188	18.4980564117432	18.7173290252686	19.0129089355469	Q5XI51|KIF2B_RAT
20.1695499420166	19.9647083282471	20.4250164031982	19.113525390625	19.1752376556396	19.4354267120361	P24587|AKAP5_RAT
21.7649593353271	20.0830745697021	19.6780662536621	18.6176662445068	20.6364402770996	20.931568145752	P04897|GNAI2_RAT
20.8858413696289	19.7030582427979	19.5324058532715	18.8431739807129	22.813232421875	23.01051902771	Q62645|NMDE4_RAT
20.3013000488281	20.5190467834473	20.9637451171875	18.4751739501953	22.904260635376	23.1626930236816	Q9QZR8|PDZD2_RAT
21.4427928924561	20.1475238800049	19.9924602508545	18.6825523376465	18.6346683502197	18.3920497894287	tr|A0A0G2K3H2|A0A0G2K3H2_RAT
20.8500270843506	21.2762393951416	20.3352031707764	18.6780319213867	20.8034114837646	20.645263671875	tr|A0A0G2JZ94|A0A0G2JZ94_RAT
20.9754638671875	19.8199863433838	19.65846824646	19.008996963501	20.9950714111328	21.0950679779053	tr|D4A9F4|D4A9F4_RAT
19.6701698303223	21.0949840545654	20.5956611633301	18.6973838806152	22.5777320861816	22.6714172363281	P70490|MFGM_RAT
20.7020244598389	19.1317806243896	20.0468196868896	18.9226264953613	21.5638370513916	21.7097778320313	tr|D3ZFT1|D3ZFT1_RAT
22.4099063873291	20.1801567077637	20.6298141479492	19.2356414794922	23.4169960021973	23.2820663452148	P21807|PERI_RAT
20.133825302124	20.9964389801025	20.3828105926514	18.5745716094971	19.9742126464844	19.8376903533936	tr|D4ABA9|D4ABA9_RAT
20.7962341308594	19.3879718780518	21.2758350372314	18.1655044555664	22.8839015960693	22.7915382385254	tr|D3ZPJ0|D3ZPJ0_RAT
20.5233173370361	20.4893608093262	20.7464141845703	19.6828441619873	21.3045215606689	21.2243499755859	P30835|PFKAL_RAT
20.8933906555176	20.2814483642578	20.1200752258301	19.2969856262207	18.8606014251709	18.9798049926758	tr|Q6AYM8|Q6AYM8_RAT
20.761194229126	21.2786045074463	20.6594886779785	19.4242305755615	23.1190204620361	23.0442695617676	P29994|ITPR1_RAT
20.3542098999023	20.219633102417	20.531078338623	18.072229385376	24.7023983001709	24.7285823822021	Q6AY30|SCPDL_RAT
19.781566619873	19.2620716094971	19.6977252960205	19.0596923828125	25.0359058380127	25.0190315246582	tr|A0A0G2K459|A0A0G2K459_RAT
21.6626892089844	20.0393829345703	21.4803066253662	18.3575325012207	18.7339687347412	18.7504196166992	tr|D3ZKV7|D3ZKV7_RAT
21.0928153991699	20.2670402526855	19.3676109313965	18.1231002807617	21.6141414642334	21.6051254272461	Q6QLM7|KIF5A_RAT
